period_name,start_date,end_date,period_days,is_rolling,strategy_return,ibit_bh_return,vs_bh,total_trades,win_rate,sharpe,max_dd,mr_trades,mr_win_rate,thu_trades,thu_win_rate,vix_avg,vix_max,ibit_volatility,ibit_trend,big_down_days
1mo: 01/18 - 02/17/25,2025-01-18,2025-02-17,30,True,14.33989893431275,-7.583092002382226,21.922990936694976,6,50.0,1.0185902347934128,1.9399662636353423,2,50.0,4,50.0,16.02105286246852,18.6200008392334,2.291686342966739,-8.42435698799273,2
1mo: 01/03 - 02/02/25,2025-01-03,2025-02-02,30,True,-7.013753402537022,4.490312443945949,-11.50406584648297,4,25.0,-3.099138250049674,7.080370694197153,1,0.0,3,33.33333333333333,16.683684399253444,19.540000915527344,1.9236400409232561,3.12723378954732,2
1mo: 12/19 - 01/18/25,2024-12-19,2025-01-18,30,True,19.963156719571778,2.448662676403939,17.51449404316784,8,75.0,1.4935963246217314,5.242099390238661,5,80.0,3,66.66666666666666,17.404210743151214,24.09000015258789,2.48512177066447,8.95467398002861,5
1mo: 12/04 - 01/03/25,2024-12-04,2025-01-03,30,True,11.714091819523711,2.4720718898237766,9.242019929699934,10,80.0,0.7609421578405922,12.415288258344232,7,71.42857142857143,3,100.0,16.219523884001234,27.6200008392334,2.548880908156475,-0.8153121222996581,7
1mo: 11/19 - 12/19/24,2024-11-19,2024-12-19,30,True,-4.997025417559871,4.907978107323611,-9.905003524883483,7,42.857142857142854,-0.23654553014386093,12.41528825834425,4,25.0,3,66.66666666666666,15.467272888530385,27.6200008392334,2.4308468766664917,3.833017890929917,5
1mo: 11/04 - 12/04/24,2024-11-04,2024-12-04,30,True,5.242706685913836,44.555469980882535,-39.3127632949687,5,40.0,0.5126645361914449,4.358057206085531,2,50.0,3,33.33333333333333,15.483181910081344,21.979999542236328,2.3327030454557347,47.503263186785134,2
1mo: 10/20 - 11/19/24,2024-10-20,2024-11-19,30,True,10.381876123839993,36.387167689908544,-26.00529156606855,6,50.0,0.8818174770478056,6.550190957348748,2,50.0,4,50.0,17.941363638097588,23.15999984741211,2.318568269045317,36.634693232863484,2
1mo: 10/05 - 11/04/24,2024-10-05,2024-11-04,30,True,11.397114087903992,6.516291179423453,4.880822908480539,6,66.66666666666666,1.3128239958135313,2.780684854556174,2,50.0,4,75.0,20.242857161022368,23.15999984741211,1.5591005800469149,6.073207274836868,2
1mo: 09/20 - 10/20/24,2024-09-20,2024-10-20,30,True,5.28219837326009,8.981872685510812,-3.699674312250722,6,50.0,0.7240976498952973,5.194145558885375,2,50.0,4,50.0,18.720476105099632,22.639999389648438,1.3825687951696193,9.134079685617792,2
1mo: 09/05 - 10/05/24,2024-09-05,2024-10-05,30,True,-0.4706402741191232,10.207883841933999,-10.678524116053122,7,28.57142857142857,-0.026037133761357325,7.805487491000217,2,50.0,5,20.0,17.781817999753084,22.3799991607666,1.9476634840527525,11.522763052866852,2
1mo: 08/21 - 09/20/24,2024-08-21,2024-09-20,30,True,10.617833067625853,5.667054629323019,4.950778438302834,6,66.66666666666666,1.5594530296635547,2.7544099966282145,1,100.0,5,60.0,17.66590894352306,22.3799991607666,2.3774513860229485,1.9071965515919602,1
1mo: 08/06 - 09/05/24,2024-08-06,2024-09-05,30,True,9.466240025806728,1.33630312509027,8.129936900716459,6,83.33333333333334,0.9479415409660095,7.161734269904768,3,66.66666666666666,3,100.0,18.466363603418525,27.850000381469727,2.522231971411199,-1.5151508002666279,3
1mo: 07/22 - 08/21/24,2024-07-22,2024-08-21,30,True,21.58434117351244,-8.895228690400428,30.479569863912864,7,57.14285714285714,1.0476282522100087,7.161734269904777,5,60.0,2,50.0,19.360434863878332,38.56999969482422,2.9248840877321616,-9.761107647757541,5
1mo: 07/07 - 08/06/24,2024-07-07,2024-08-06,30,True,43.67431300549977,-0.7975409009285629,44.47185390642833,8,75.0,2.0538638194475696,3.6727814222179878,4,75.0,4,75.0,17.17181816968051,38.56999969482422,2.6764399819599634,0.5597024441225728,4
1mo: 06/22 - 07/22/24,2024-06-22,2024-07-22,30,True,25.0633432706719,11.643250638526956,13.420092632144945,7,100.0,2.777996054551072,0.0,4,100.0,3,100.0,13.173999977111816,16.520000457763672,1.928619364658787,15.296908067206461,4
1mo: 06/07 - 07/07/24,2024-06-07,2024-07-07,30,True,-1.783164414230232,-20.865072868782754,19.081908454552522,8,75.0,-0.17046433452436474,9.889522876416546,6,66.66666666666666,2,100.0,12.536842045031095,13.329999923706055,1.6484095173016646,-18.315570120177487,6
1mo: 05/23 - 06/22/24,2024-05-23,2024-06-22,30,True,6.588801000619132,-7.415835522528101,14.004636523147234,9,66.66666666666666,0.6184080628273179,9.88952287641654,5,60.0,4,75.0,12.8375,14.470000267028809,1.6666970569480433,-4.415987997110519,5
1mo: 05/08 - 06/07/24,2024-05-08,2024-06-07,30,True,12.275473552312832,11.544985848164039,0.7304877041487927,8,62.5,1.4001320036691942,3.5617923260474167,3,66.66666666666666,5,60.0,12.791363629427822,14.470000267028809,2.0467885598567217,11.418872184464005,4
1mo: 04/23 - 05/23/24,2024-04-23,2024-05-23,30,True,5.0705592474233345,1.4850209145764734,3.585538332846861,8,50.0,0.5537913008254703,8.880552645401915,4,50.0,4,50.0,13.645652107570482,15.970000267028809,2.1268207184581223,0.9762504406025491,5
